Tl1,Src1,Dst1,Protocol1,dure1,moy1,length1,DIS1,DIO1,DAO1,dure2,moy2,length2,DIS2,DIO2,DAO2,on,tx,rx,int,x,y,rank,attack,class
246.727666,15,31,1,0.727,0.161,16272,0,161,0,0.000,0.000,0,0,0,0,8.20,5.50,0.11,1.78,-26.90,30.67,1,non,normal
246.73434,12,5,1,0.120,0.037,2812,0,0,37,0.000,0.000,0,0,0,0,11.21,7.34,0.56,1.24,-84.20,5.50,2,non,normal
246.759022,32,16,1,0.757,0.218,16568,0,0,218,0.017,0.005,510,0,5,0,9.40,6.21,0.27,1.55,-54.30,-63.00,2,non,normal
246.761775,13,34,1,0.760,0.159,12084,0,0,159,0.000,0.000,0,0,0,0,13.82,9.57,0.24,2.77,19.71,26.69,1,non,normal
246.825843,5,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,10.08,7.29,0.09,1.82,-32.4,48.08,2,non,normal
246.861089,11,0,1,0.399,0.117,8892,0,0,117,0.000,0.000,0,0,0,0,4.67,2.63,0.24,0.93,38.63,-7.16,1,non,normal
246.861643,4,35,1,0.861,0.247,18772,0,0,247,0.000,0.000,0,0,0,0,9.09,6.37,0.17,1.61,-18.30,-33.40,1,non,normal
246.863265,2,6,1,0.086,0.027,2052,0,0,27,0.000,0.000,0,0,0,0,18.20,12.56,0.44,3.53,26.62,57.09,2,non,normal
246.92526,5,32,1,0.040,0.013,988,0,0,13,0.000,0.000,0,0,0,0,10.55,4.90,0.87,3.49,-21.00,5.18,1,non,normal
246.941873,6,11,1,0.791,0.027,2052,0,0,27,0.758,0.030,2280,0,0,30,14.79,9.41,0.47,3.46,-4.53,28.64,1,non,normal
246.988185,5,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,13.61,9.91,0.15,2.28,-28.00,-7.65,1,non,normal
246.990534,33,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,10.42,7.40,0.24,1.82,25.96,30.52,1,non,normal
246.996327,2,30,1,0.375,0.088,8976,0,88,0,0.000,0.000,0,0,0,0,9.29,6.52,0.22,1.64,-33.80,20.40,1,non,normal
246.996956,16,32,1,0.017,0.005,510,0,5,0,0.757,0.218,16568,0,0,218,16.53,11.85,0.17,2.39,-30.80,-24.20,1,non,normal
246.997162,5,11,1,0.226,0.067,5092,0,0,67,0.120,0.037,2812,0,0,37,22.36,16.17,0.34,2.42,-67.90,-34.50,2,non,normal
246.997758,4,0,1,0.237,0.070,5320,0,0,70,0.086,0.027,2052,0,0,27,11.40,8.00,0.17,1.30,37.18,-16.00,1,non,normal
246.999367,33,99,1,0.707,0.044,3974,0,30,14,0.000,0.000,0,0,0,0,19.85,13.11,0.59,4.73,-38.70,-6.95,1,non,normal
246.999503,9,10,1,0.995,0.172,13072,0,0,172,0.000,0.000,0,0,0,0,8.82,6.19,0.15,1.24,-77.70,2.38,2,non,normal
247.000478,2,30,1,0.000,0.001,102,0,1,0,0.000,0.000,0,0,0,0,9.29,6.52,0.22,1.64,-33.80,20.40,1,non,normal
247.112723,9,10,1,0.110,0.032,2432,0,0,32,0.000,0.000,0,0,0,0,8.82,6.19,0.15,1.24,-77.70,2.38,2,non,normal
247.148714,12,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,22.18,15.08,0.52,5.16,26.27,-17.80,1,non,normal
247.161352,8,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,27.09,1.22,14.89,3.18,69.11,-25.30,2,non,normal
247.231881,33,32,1,0.229,0.065,4940,0,0,65,0.000,0.000,0,0,0,0,19.85,13.11,0.59,4.73,-38.70,-6.95,1,non,normal
247.284339,13,31,1,0.263,0.078,5928,0,0,78,0.000,0.000,0,0,0,0,9.11,5.68,0.36,2.16,0.48,32.95,1,non,normal
247.46815,32,99,1,0.126,0.030,2910,0,30,0,0.037,0.010,1020,0,10,0,16.45,0.14,10.17,0.77,-69.30,-26.40,2,non,normal
247.507295,5,11,1,0.507,0.145,11020,0,0,145,0.000,0.000,0,0,0,0,22.36,16.17,0.34,2.42,-67.90,-34.50,2,non,normal
247.508403,5,99,1,0.126,0.030,2910,0,30,0,0.226,0.067,5092,0,0,67,18.70,13.49,0.22,2.81,68.30,-1.64,2,non,normal
247.514408,18,12,1,0.076,0.024,1824,0,0,24,0.000,0.000,0,0,0,0,0.89,0.22,0.01,0.03,-45,52.50,2,non,normal
247.528757,12,1,1,0.000,0.001,76,0,0,1,0.076,0.024,1824,0,0,24,0.83,0.15,0.02,0.02,-12.2,39.91,1,non,normal
247.576813,30,8,1,0.075,0.019,1938,0,19,0,0.000,0.000,0,0,0,0,0.86,0.20,0.01,0.02,-65,21.35,2,non,normal
247.609066,10,11,1,0.502,0.057,4962,0,30,27,0.000,0.000,0,0,0,0,14.66,9.24,0.48,3.56,31.974,14.236,1,non,normal
247.624045,8,99,1,0.383,0.094,8404,0,60,34,0.000,0.000,0,0,0,0,7.36,2.12,0.98,3.06,-30.00,-6.99,1,non,normal
247.689958,10,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,28.82,5.15,13.55,2.24,31.974,14.236,1,non,normal
247.733573,30,17,1,0.040,0.013,988,0,0,13,0.000,0.000,0,0,0,0,7.28,5.05,0.07,1.14,101.70,-51.40,2,non,normal
247.770176,11,0,1,0.574,0.165,12540,0,0,165,0.000,0.000,0,0,0,0,4.67,2.63,0.24,0.93,38.63,-7.16,1,non,normal
247.799272,14,32,1,0.050,0.016,1216,0,0,16,0.000,0.000,0,0,0,0,18.30,11.54,0.69,4.48,-20.00,-24.60,1,non,normal
247.82866,4,0,1,0.828,0.219,16644,0,0,219,0.000,0.000,0,0,0,0,11.40,8.00,0.17,1.30,37.18,-16.00,1,non,normal
247.868857,12,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,11.21,7.34,0.56,1.24,-84.20,5.50,2,non,normal
247.887702,1,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,14.75,10.17,0.16,3.65,3.345,-31.825,1,non,normal
247.922384,35,32,1,0.003,0.002,152,0,0,2,0.000,0.000,0,0,0,0,11.21,5.40,0.89,3.65,18.69,-2.51,1,non,normal
247.997523,2,99,1,0.069,0.017,1649,0,17,0,0.000,0.000,0,0,0,0,28.77,4.48,14.46,1.81,26.62,57.09,2,non,normal
247.99776,5,12,1,0.007,0.003,228,0,0,3,0.000,0.000,0,0,0,0,11.67,8.37,0.15,2.09,-26.40,56.30,2,non,normal
247.998776,2,99,1,0.000,0.001,97,0,1,0,0.000,0.000,0,0,0,0,18.20,12.56,0.44,3.53,26.62,57.09,2,non,normal
247.998939,16,32,1,0.998,0.233,18826,0,43,190,0.100,0.031,2356,0,0,31,16.53,11.85,0.17,2.39,-30.80,-24.20,1,non,normal
247.999478,7,12,1,0.963,0.276,20976,0,0,276,0.000,0.000,0,0,0,0,6.52,4.29,0.28,0.89,-66.40,-30.90,2,non,normal
247.99974,33,13,1,0.760,0.219,16644,0,0,219,0.000,0.000,0,0,0,0,8.37,5.35,0.34,1.32,27.10,68.49,2,non,normal
247.999956,11,5,1,0.951,0.029,2204,0,0,29,0.000,0.000,0,0,0,0,20.74,13.80,0.60,4.88,12.51,29.28,1,non,normal
248.119138,7,12,1,0.116,0.036,2736,0,0,36,0.000,0.000,0,0,0,0,6.52,4.29,0.28,0.89,-66.40,-30.90,2,non,normal
248.124449,2,99,1,0.121,0.029,2813,0,29,0,0.000,0.000,0,0,0,0,18.20,12.56,0.44,3.53,26.62,57.09,2,non,normal
248.196275,11,5,1,0.193,0.057,4332,0,0,57,0.000,0.000,0,0,0,0,20.74,13.80,0.60,4.88,12.51,29.28,1,non,normal
248.23466,3,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.79,0.14,0.01,0.02,93.91,1.85,2,non,normal
248.26203,8,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,18.34,12.50,0.39,4.24,-30.0,15.96,1,non,normal
248.42213,3,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.78,0.13,0.01,0.01,93.91,1.85,2,non,normal
248.520192,5,12,1,0.519,0.148,11248,0,0,148,0.000,0.000,0,0,0,0,11.67,8.37,0.15,2.09,-26.40,56.30,2,non,normal
248.541525,10,9,1,0.388,0.091,9282,0,91,0,0.000,0.000,0,0,0,0,14.66,9.24,0.48,3.56,31.974,14.236,1,non,normal
248.701374,8,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,8.34,5.73,0.11,1.44,-53.10,21.69,2,non,normal
248.747794,1,99,1,0.127,0.033,3201,0,33,0,0.000,0.000,0,0,0,0,99.89,0.07,0.59,0.92,0,0.00,0,non,normal
248.747794,1,99,1,0.127,0.033,3201,0,33,0,0.000,0.000,0,0,0,0,99.89,0.06,0.76,1.05,0,0.00,0,non,normal
248.753185,6,0,1,0.086,0.027,2052,0,0,27,0.000,0.000,0,0,0,0,28.35,5.21,13.22,2.29,-4.53,28.64,1,non,normal
248.770472,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,9.40,6.21,0.27,1.55,-54.30,-63.00,2,non,normal
248.771611,15,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,7.96,5.48,0.18,1.21,-65.10,18.76,2,non,normal
248.786768,5,34,1,0.379,0.111,8436,0,0,111,0.364,0.104,7904,0,0,104,18.70,13.49,0.22,2.81,68.30,-1.64,2,non,normal
248.793176,7,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,14.64,10.10,0.16,3.18,-31.1,-31.1,1,non,normal
248.880694,9,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,8.82,6.19,0.15,1.24,-77.70,2.38,2,non,normal
248.93106,4,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,12.51,8.56,0.18,2.87,53.46,-27.2,2,non,normal
248.957132,0,99,1,0.126,0.030,2910,0,30,0,0.086,0.027,2052,0,0,27,24.94,1.94,13.71,1.90,0.00,0.00,0,non,normal
248.957451,15,0,1,0.075,0.023,1748,0,0,23,0.000,0.000,0,0,0,0,8.20,5.50,0.11,1.78,-26.90,30.67,1,non,normal
248.957871,4,18,1,0.112,0.028,2856,0,28,0,0.000,0.000,0,0,0,0,0.84,0.18,0.01,0.02,-24.3,73.62,2,non,normal
248.977462,4,99,1,0.946,0.264,20694,0,30,234,0.000,0.000,0,0,0,0,11.40,8.00,0.17,1.30,37.18,-16.00,1,non,normal
248.984698,9,31,1,0.961,0.264,20694,0,30,234,0.000,0.000,0,0,0,0,7.38,4.79,0.27,1.45,-56.3,11.98,2,non,normal
248.996101,13,0,1,0.811,0.234,17784,0,0,234,0.000,0.000,0,0,0,0,9.11,5.68,0.36,2.16,0.48,32.95,1,non,normal
248.996246,33,13,1,0.993,0.099,7650,0,6,93,0.000,0.000,0,0,0,0,8.37,5.35,0.34,1.32,27.10,68.49,2,non,normal
248.997115,16,0,1,0.995,0.166,12616,0,0,166,0.000,0.000,0,0,0,0,16.53,11.85,0.17,2.39,-30.80,-24.20,1,non,normal
248.997319,30,9,1,0.506,0.144,10944,0,0,144,0.000,0.000,0,0,0,0,18.08,11.50,0.62,4.49,-13.90,30.72,1,non,normal
248.997914,14,99,1,0.121,0.029,2813,0,29,0,0.000,0.000,0,0,0,0,10.42,7.40,0.11,2.04,38.85,9.22,1,non,normal
248.998171,5,11,1,0.197,0.058,4408,0,0,58,0.000,0.000,0,0,0,0,22.36,16.17,0.34,2.42,-67.90,-34.50,2,non,normal
248.998351,7,99,1,0.121,0.029,2813,0,29,0,0.000,0.000,0,0,0,0,0.87,0.20,0.01,0.03,49.11,0.17,1,non,normal
248.999926,10,99,1,0.787,0.211,16666,0,30,181,0.000,0.000,0,0,0,0,8.82,5.83,0.35,1.65,38.44,-45.03,2,non,normal
249.002249,14,99,1,0.000,0.001,97,0,1,0,0.000,0.000,0,0,0,0,10.42,7.40,0.11,2.04,38.85,9.22,1,non,normal
249.002685,7,99,1,0.000,0.001,97,0,1,0,0.000,0.000,0,0,0,0,0.87,0.20,0.01,0.03,49.11,0.17,1,non,normal
249.013685,5,11,1,0.012,0.004,304,0,0,4,0.040,0.013,988,0,0,13,22.36,16.17,0.34,2.42,-67.90,-34.50,2,non,normal
249.100248,33,99,1,0.100,0.024,2328,0,24,0,0.000,0.000,0,0,0,0,8.37,5.35,0.34,1.32,27.10,68.49,2,non,normal
249.206622,9,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,29.05,5.70,13.30,2.44,19.70,-15.3,1,non,normal
249.233698,12,5,1,0.040,0.013,988,0,0,13,0.000,0.000,0,0,0,0,11.21,7.34,0.56,1.24,-84.20,5.50,2,non,normal
249.246804,16,0,1,0.246,0.073,5548,0,0,73,0.000,0.000,0,0,0,0,16.53,11.85,0.17,2.39,-30.80,-24.20,1,non,normal
249.40567,31,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,20.43,0.14,12.49,1.22,76.74,36.25,2,non,normal
249.414833,13,0,1,0.400,0.108,8838,0,30,78,0.000,0.000,0,0,0,0,9.11,5.68,0.36,2.16,0.48,32.95,1,non,normal
249.450457,10,11,1,0.447,0.129,9804,0,0,129,0.000,0.000,0,0,0,0,8.82,5.83,0.35,1.65,38.44,-45.03,2,non,normal
249.477055,15,31,1,0.185,0.044,4488,0,44,0,0.000,0.000,0,0,0,0,8.20,5.50,0.11,1.78,-26.90,30.67,1,non,normal
249.511599,7,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,6.52,4.29,0.28,0.89,-66.40,-30.90,2,non,normal
249.513165,32,31,1,0.021,0.006,612,0,6,0,0.000,0.000,0,0,0,0,4.49,2.24,0.38,1.01,4.01,-27.30,1,non,normal
249.531849,9,31,1,0.524,0.152,11552,0,0,152,0.000,0.000,0,0,0,0,7.38,4.79,0.27,1.45,-56.3,11.98,2,non,normal
249.681653,34,31,1,0.113,0.035,2660,0,0,35,0.387,0.074,5624,0,0,74,6.51,3.89,0.41,0.96,-42,54.89,2,non,normal
249.724166,5,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,12.20,8.33,0.16,2.79,-32.4,48.08,2,non,normal
249.760255,10,0,1,0.003,0.002,152,0,0,2,0.000,0.000,0,0,0,0,7.61,4.74,0.33,1.64,31.974,14.236,1,non,normal
249.808884,4,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,9.41,6.52,0.14,1.82,53.46,-27.20,2,non,normal
249.877168,8,99,1,0.876,0.100,8230,0,30,70,0.080,0.025,1900,0,0,25,27.05,5.14,12.49,2.28,-30.0,15.96,1,non,normal
249.953403,14,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,18.30,11.54,0.69,4.48,-20.00,-24.60,1,non,normal
249.981906,30,9,1,0.981,0.267,20922,0,30,237,0.000,0.000,0,0,0,0,18.08,11.50,0.62,4.49,-13.90,30.72,1,non,normal
249.987079,32,10,1,0.790,0.228,17328,0,0,228,0.000,0.000,0,0,0,0,9.40,6.21,0.27,1.55,-54.30,-63.00,2,non,normal
249.990201,30,33,1,0.062,0.016,1632,0,16,0,0.000,0.000,0,0,0,0,0.89,0.22,0.01,0.02,-67.3,16.85,2,non,normal
249.991369,9,0,1,0.809,0.234,17784,0,0,234,0.000,0.000,0,0,0,0,18.01,12.35,0.33,4.08,19.70,-15.3,1,non,normal
249.997263,4,30,1,0.116,0.036,2736,0,0,36,0.000,0.000,0,0,0,0,9.09,6.37,0.17,1.61,-18.30,-33.40,1,non,normal
249.998065,7,8,1,0.943,0.272,20672,0,0,272,0.000,0.000,0,0,0,0,14.64,10.10,0.16,3.18,-31.1,-31.1,1,non,normal
249.999373,2,6,1,0.890,0.256,19456,0,0,256,0.000,0.000,0,0,0,0,18.20,12.56,0.44,3.53,26.62,57.09,2,non,normal
250.137506,4,30,1,0.137,0.007,658,0,6,1,0.000,0.000,0,0,0,0,9.09,6.37,0.17,1.61,-18.30,-33.40,1,non,normal
250.137895,7,8,1,0.137,0.040,3040,0,0,40,0.000,0.000,0,0,0,0,14.64,10.10,0.16,3.18,-31.1,-31.1,1,non,normal
250.152274,13,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,14.17,8.24,0.71,3.82,24.24,12.90,1,non,normal
250.19258,2,6,1,0.190,0.056,4256,0,0,56,0.000,0.000,0,0,0,0,18.20,12.56,0.44,3.53,26.62,57.09,2,non,normal
250.245265,6,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,28.35,5.21,13.22,2.29,-4.53,28.64,1,non,normal
250.251986,9,0,1,0.166,0.049,3724,0,0,49,0.000,0.000,0,0,0,0,29.05,5.70,13.30,2.44,19.70,-15.3,1,non,normal
250.255498,9,0,1,0.253,0.075,5700,0,0,75,0.669,0.194,14744,0,0,194,18.01,12.35,0.33,4.08,19.70,-15.3,1,non,normal
250.433118,0,99,1,0.262,0.060,5820,0,60,0,0.536,0.117,8892,0,0,117,6.41,1.43,0.98,3.03,0.00,0.00,0,non,normal
250.437144,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,16.45,0.14,10.17,0.77,-69.30,-26.40,2,non,normal
250.504891,33,99,1,0.486,0.044,3974,0,30,14,0.000,0.000,0,0,0,0,19.85,13.11,0.59,4.73,-38.70,-6.95,1,non,normal
250.56545,11,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,4.67,2.63,0.24,0.93,38.63,-7.16,1,non,normal
250.567544,0,99,1,0.126,0.030,2910,0,30,0,0.120,0.037,2812,0,0,37,3.43,1.42,0.34,1.02,0.00,0.00,0,non,normal
250.611306,8,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.77,0.11,0.02,0.02,-41.8,-14.20,1,non,normal
250.697769,4,0,1,0.120,0.037,2812,0,0,37,0.000,0.000,0,0,0,0,11.40,8.00,0.17,1.30,37.18,-16.00,1,non,normal
250.757718,4,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,9.69,6.90,0.12,1.74,53.46,-27.2,2,non,normal
250.864469,11,35,1,0.863,0.245,18620,0,0,245,0.000,0.000,0,0,0,0,8.71,5.57,0.46,1.04,69.62,-28.90,2,non,normal
250.870192,5,1,1,0.000,0.001,76,0,0,1,0.000,0.000,0,0,0,0,0.71,0.08,0.00,0.01,6.53,-36.30,1,non,normal
250.934149,16,32,1,0.846,0.120,9120,0,0,120,0.775,0.033,2508,0,0,33,16.53,11.85,0.17,2.39,-30.80,-24.20,1,non,normal
250.996048,30,99,1,0.113,0.027,2619,0,27,0,0.000,0.000,0,0,0,0,0.86,0.20,0.01,0.02,-65,21.35,2,non,normal
250.997834,1,9,1,0.669,0.194,14744,0,0,194,0.000,0.000,0,0,0,0,14.75,10.17,0.16,3.65,3.345,-31.825,1,non,normal
250.998204,30,32,1,0.491,0.142,10792,0,0,142,0.000,0.000,0,0,0,0,18.08,11.50,0.62,4.49,-13.90,30.72,1,non,normal
250.998586,2,99,1,0.494,0.134,10814,0,30,104,0.000,0.000,0,0,0,0,9.29,6.52,0.22,1.64,-33.80,20.40,1,non,normal
250.998679,8,0,1,0.636,0.184,13984,0,0,184,0.137,0.040,3040,0,0,40,18.34,12.50,0.39,4.24,-30.0,15.96,1,non,normal
251.009049,30,99,1,0.009,0.003,291,0,3,0,0.000,0.000,0,0,0,0,0.86,0.20,0.01,0.02,-65,21.35,2,non,normal
251.375622,6,0,1,0.040,0.013,988,0,0,13,0.000,0.000,0,0,0,0,28.35,5.21,13.22,2.29,-4.53,28.64,1,non,normal
251.479622,6,11,1,0.452,0.130,9880,0,0,130,0.000,0.000,0,0,0,0,14.79,9.41,0.47,3.46,-4.53,28.64,1,non,normal
251.504334,1,9,1,0.503,0.118,8968,0,0,118,0.000,0.000,0,0,0,0,14.75,10.17,0.16,3.65,3.345,-31.825,1,non,normal
251.507233,5,11,1,0.479,0.070,5372,0,2,68,0.000,0.000,0,0,0,0,22.36,16.17,0.34,2.42,-67.90,-34.50,2,non,normal
251.59174,30,32,1,0.590,0.170,12920,0,0,170,0.000,0.000,0,0,0,0,18.08,11.50,0.62,4.49,-13.90,30.72,1,non,normal
251.600163,15,99,1,0.437,0.055,4810,0,30,25,0.000,0.000,0,0,0,0,8.20,5.50,0.11,1.78,-26.90,30.67,1,non,normal
251.659697,12,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,5.33,3.13,0.23,1.14,73.13,66.12,2,non,normal
251.741848,30,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,7.28,5.05,0.07,1.14,101.70,-51.40,2,non,normal
251.80216,11,14,1,0.226,0.067,5092,0,0,67,0.000,0.000,0,0,0,0,4.67,2.63,0.24,0.93,38.63,-7.16,1,non,normal
251.80803,14,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,9.65,6.70,0.28,1.87,63.41,3.39,2,non,normal
251.85109,8,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,12.56,8.85,0.20,2.39,11.84,-51.80,2,non,normal
251.934678,16,32,1,0.848,0.151,11476,0,0,151,0.646,0.023,1748,0,0,23,16.53,11.85,0.17,2.39,-30.80,-24.20,1,non,normal
251.987904,32,10,1,0.664,0.026,1976,0,0,26,0.848,0.125,9500,0,0,125,9.40,6.21,0.27,1.55,-54.30,-63.00,2,non,normal
251.995853,8,0,1,0.994,0.003,249,0,1,2,0.000,0.000,0,0,0,0,18.34,12.50,0.39,4.24,-30.0,15.96,1,non,normal
251.996765,13,99,1,0.009,0.003,291,0,3,0,0.000,0.000,0,0,0,0,8.11,5.57,0.20,1.54,-6.57,57.20,2,non,normal
251.996833,33,0,1,0.259,0.077,5852,0,0,77,0.000,0.000,0,0,0,0,19.85,13.11,0.59,4.73,-38.70,-6.95,1,non,normal
251.997026,10,99,1,0.947,0.087,7242,0,30,57,0.000,0.000,0,0,0,0,8.82,5.83,0.35,1.65,38.44,-45.03,2,non,normal
251.997168,4,9,1,0.820,0.235,17860,0,0,235,0.000,0.000,0,0,0,0,12.51,8.56,0.18,2.87,53.46,-27.2,2,non,normal
251.998493,31,99,1,0.078,0.019,1843,0,19,0,0.000,0.000,0,0,0,0,20.43,0.14,12.49,1.22,76.74,36.25,2,non,normal
251.998549,2,11,1,0.511,0.137,11042,0,30,107,0.000,0.000,0,0,0,0,18.20,12.56,0.44,3.53,26.62,57.09,2,non,normal
251.998644,14,35,1,0.156,0.046,3496,0,0,46,0.226,0.067,5092,0,0,67,8.73,5.26,0.36,2.17,29.03,11.67,1,non,normal
251.998829,2,31,1,0.997,0.245,18620,0,0,245,0.000,0.000,0,0,0,0,9.29,6.52,0.22,1.64,-33.80,20.40,1,non,normal
251.99883,35,12,1,0.027,0.009,684,0,0,9,0.000,0.000,0,0,0,0,0.90,0.22,0.01,0.02,45.56,61.62,2,non,normal
251.999607,8,0,1,0.003,0.002,152,0,0,2,0.000,0.000,0,0,0,0,27.05,5.14,12.49,2.28,-30.0,15.96,1,non,normal
252.046173,31,99,1,0.043,0.011,1067,0,11,0,0.000,0.000,0,0,0,0,20.43,0.14,12.49,1.22,76.74,36.25,2,non,normal
252.11379,13,99,1,0.113,0.027,2619,0,27,0,0.000,0.000,0,0,0,0,8.11,5.57,0.20,1.54,-6.57,57.20,2,non,normal
252.123482,33,0,1,0.123,0.036,2736,0,0,36,0.000,0.000,0,0,0,0,19.85,13.11,0.59,4.73,-38.70,-6.95,1,non,normal
252.188573,3,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,8.91,6.40,0.06,1.72,-23.4,-44.1,1,non,normal
252.193671,9,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,14.89,10.71,0.22,2.27,-2.41,-65.70,2,non,normal
252.234034,12,5,1,0.093,0.029,2204,0,0,29,0.000,0.000,0,0,0,0,11.21,7.34,0.56,1.24,-84.20,5.50,2,non,normal
252.237667,7,5,1,0.090,0.028,2128,0,0,28,0.000,0.000,0,0,0,0,6.52,4.29,0.28,0.89,-66.40,-30.90,2,non,normal
252.247471,30,0,1,0.100,0.031,2356,0,0,31,0.000,0.000,0,0,0,0,18.08,11.50,0.62,4.49,-13.90,30.72,1,non,normal
252.260124,4,9,1,0.260,0.077,5852,0,0,77,0.000,0.000,0,0,0,0,12.51,8.56,0.18,2.87,53.46,-27.2,2,non,normal
252.319289,2,11,1,0.317,0.090,6840,0,0,90,0.000,0.000,0,0,0,0,18.20,12.56,0.44,3.53,26.62,57.09,2,non,normal
252.343465,2,10,1,0.079,0.020,2040,0,20,0,0.000,0.000,0,0,0,0,2.81,1.29,0.21,0.62,26.62,57.09,2,non,normal
252.384615,5,99,1,0.384,0.064,5494,0,30,34,0.093,0.029,2204,0,0,29,22.36,16.17,0.34,2.42,-67.90,-34.50,2,non,normal
252.483486,0,99,1,0.126,0.030,2910,0,30,0,0.473,0.098,7448,0,0,98,4.70,1.26,0.56,2.19,0.00,0.00,0,non,normal
252.501321,33,12,1,0.293,0.085,6460,0,0,85,0.000,0.000,0,0,0,0,10.42,7.40,0.24,1.82,25.96,30.52,1,non,normal
252.631946,2,30,1,0.630,0.177,13452,0,0,177,0.000,0.000,0,0,0,0,9.29,6.52,0.22,1.64,-33.80,20.40,1,non,normal
252.68581,33,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,10.85,7.77,0.11,2.15,31.56,42.60,2,non,normal
252.688886,5,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,10.55,4.90,0.87,3.49,-21.00,5.18,1,non,normal
252.738667,14,35,1,0.737,0.126,9576,0,0,126,0.000,0.000,0,0,0,0,8.73,5.26,0.36,2.17,29.03,11.67,1,non,normal
252.739157,9,10,1,0.110,0.034,2584,0,0,34,0.000,0.000,0,0,0,0,8.82,6.19,0.15,1.24,-77.70,2.38,2,non,normal
252.741198,10,35,1,0.741,0.213,16188,0,0,213,0.000,0.000,0,0,0,0,8.82,5.83,0.35,1.65,38.44,-45.03,2,non,normal
252.80796,16,32,1,0.721,0.144,11574,0,30,114,0.969,0.025,1900,0,0,25,16.53,11.85,0.17,2.39,-30.80,-24.20,1,non,normal
252.845706,5,0,1,0.200,0.058,4408,0,0,58,0.431,0.056,4256,0,0,56,13.61,9.91,0.15,2.28,-28.00,-7.65,1,non,normal
252.87848,11,32,1,0.517,0.085,7090,0,30,55,0.000,0.000,0,0,0,0,20.74,13.80,0.60,4.88,12.51,29.28,1,non,normal
252.966731,15,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.87,0.20,0.01,0.03,-60.9,-46.60,2,non,normal
252.98345,8,9,1,0.086,0.027,2052,0,0,27,0.000,0.000,0,0,0,0,7.36,2.12,0.98,3.06,-30.00,-6.99,1,non,normal
252.983725,30,17,1,0.090,0.028,2128,0,0,28,0.000,0.000,0,0,0,0,7.28,5.05,0.07,1.14,101.70,-51.40,2,non,normal
252.996847,10,11,1,0.464,0.132,10032,0,0,132,0.000,0.000,0,0,0,0,14.66,9.24,0.48,3.56,31.974,14.236,1,non,normal
252.998811,1,9,1,0.503,0.146,11096,0,0,146,0.000,0.000,0,0,0,0,14.75,10.17,0.16,3.65,3.345,-31.825,1,non,normal
252.999685,8,99,1,0.999,0.166,13225,0,29,137,0.000,0.000,0,0,0,0,18.34,12.50,0.39,4.24,-30.0,15.96,1,non,normal
252.999695,30,8,1,0.029,0.008,816,0,8,0,0.000,0.000,0,0,0,0,0.82,0.17,0.01,0.01,-65,21.35,2,non,normal
